timestamp,memory_mb,label
1765707445.0321283,6694.56,after_outer_alloc
1765707445.427698,6694.56,before_alloc
1765707445.511571,6822.56,after_inner_alloc
1765707445.5911398,6950.57,after_outer_alloc
1765707445.8132374,6950.57,before_alloc
1765707445.8862789,7078.58,after_inner_alloc
1765707445.957841,7206.58,after_outer_alloc
1765707446.1729238,7206.58,before_alloc
1765707446.2489266,7334.59,after_inner_alloc
1765707446.3293695,7462.60,after_outer_alloc
1765707446.4214728,7462.60,before_alloc
1765707446.4878109,7590.61,after_inner_alloc
1765707446.5414145,7718.61,after_outer_alloc
1765707446.6457107,7718.61,before_alloc
1765707446.7345738,7846.61,after_inner_alloc
1765707446.8291118,7974.62,after_outer_alloc
1765707446.9470952,7974.62,before_alloc
1765707447.154233,422.39,after_inner_alloc
1765707447.2383776,550.39,after_outer_alloc
1765707447.4767146,550.39,before_alloc
1765707447.5278394,678.40,after_inner_alloc
1765707447.5778828,806.40,after_outer_alloc
1765707447.7883065,806.40,before_alloc
1765707447.8388293,934.41,after_inner_alloc
1765707447.8888981,1062.41,after_outer_alloc
1765707448.1211262,1062.41,before_alloc
1765707448.1716669,1190.42,after_inner_alloc
1765707448.2225845,1318.42,after_outer_alloc
1765707448.32042,1318.42,before_alloc
1765707448.3724115,1446.43,after_inner_alloc
1765707448.4261131,1574.43,after_outer_alloc
1765707448.6593516,1574.43,before_alloc
1765707448.7122762,1702.43,after_inner_alloc
1765707448.7977564,1830.44,after_outer_alloc
1765707449.3004565,1830.44,before_alloc
1765707449.3854978,1958.44,after_inner_alloc
1765707449.4707632,2086.45,after_outer_alloc
1765707450.3272262,2086.45,before_alloc
1765707450.412471,2214.45,after_inner_alloc
1765707450.4967601,2342.45,after_outer_alloc
1765707450.7193162,2342.45,before_alloc
1765707450.8037512,2470.46,after_inner_alloc
1765707450.887864,2598.46,after_outer_alloc
1765707451.3435917,2598.46,before_alloc
1765707451.3962564,2726.46,after_inner_alloc
1765707451.4499128,2854.47,after_outer_alloc
1765707451.6371312,2854.47,before_alloc
1765707451.6917884,2982.47,after_inner_alloc
1765707451.744589,3110.48,after_outer_alloc
1765707451.9871602,3110.48,before_alloc
1765707452.0410008,3238.48,after_inner_alloc
1765707452.0948794,3366.48,after_outer_alloc
1765707452.2724779,3366.48,before_alloc
1765707452.3277404,3494.49,after_inner_alloc
1765707452.3835413,3622.49,after_outer_alloc
1765707452.6024566,3622.49,before_alloc
1765707452.6564534,3750.50,after_inner_alloc
1765707452.7417486,3878.50,after_outer_alloc
1765707452.9337025,3878.50,before_alloc
1765707453.0187786,4006.50,after_inner_alloc
1765707453.1033819,4134.51,after_outer_alloc
1765707453.3047595,4134.51,before_alloc
1765707453.3910732,4262.51,after_inner_alloc
1765707453.4753451,4390.52,after_outer_alloc
1765707453.682666,4390.52,before_alloc
1765707453.7686868,4518.52,after_inner_alloc
1765707453.8528993,4646.52,after_outer_alloc
1765707454.0434825,4646.52,before_alloc
1765707454.0972226,4774.53,after_inner_alloc
1765707454.1506038,4902.53,after_outer_alloc
1765707454.3691642,4902.53,before_alloc
1765707454.4231176,5030.54,after_inner_alloc
1765707454.4774265,5158.54,after_outer_alloc
1765707454.7290866,5158.54,before_alloc
1765707454.7828116,5286.54,after_inner_alloc
1765707454.8357437,5414.55,after_outer_alloc
1765707454.9203424,5414.55,before_alloc
1765707454.974113,5542.55,after_inner_alloc
1765707455.028781,5670.55,after_outer_alloc
1765707455.1268237,5670.55,before_alloc
1765707455.1808755,5798.56,after_inner_alloc
1765707455.2650037,5926.56,after_outer_alloc
1765707455.5252752,5926.56,before_alloc
1765707455.6107352,6054.57,after_inner_alloc
1765707455.696205,6182.57,after_outer_alloc
1765707455.935591,6182.57,before_alloc
1765707456.0205767,6310.57,after_inner_alloc
1765707456.1052504,6438.58,after_outer_alloc
1765707456.5321052,6438.58,before_alloc
1765707456.6163085,6566.58,after_inner_alloc
1765707456.700751,6694.59,after_outer_alloc
1765707456.9084375,6694.59,before_alloc
1765707456.962489,6822.59,after_inner_alloc
1765707457.016287,6950.59,after_outer_alloc
1765707457.2473435,6950.59,before_alloc
1765707457.3014247,7078.60,after_inner_alloc
1765707457.3551292,7206.60,after_outer_alloc
1765707457.5551739,7206.60,before_alloc
1765707457.6170852,7334.61,after_inner_alloc
1765707457.74587,7462.61,after_outer_alloc
1765707457.904024,7462.61,before_alloc
1765707457.9941409,7590.62,after_inner_alloc
1765707458.070473,7718.62,after_outer_alloc
1765707458.2649038,7718.62,before_alloc
1765707458.4232423,7846.62,after_inner_alloc
1765707458.5840995,7974.63,after_outer_alloc
1765707458.6927245,7974.63,before_alloc
1765707458.8217669,8102.64,after_inner_alloc
1765707458.9342067,8230.64,after_outer_alloc
1765707459.1231546,8230.64,before_alloc
1765707459.21706,8358.65,after_inner_alloc
1765707459.3122134,8486.58,after_outer_alloc
1765707459.4012372,8486.58,before_alloc
1765707459.508742,8614.59,after_inner_alloc
1765707459.5822508,8742.66,after_outer_alloc
1765707459.814718,8742.66,before_alloc
1765707459.8782697,8870.67,after_inner_alloc
1765707459.9455168,8998.67,after_outer_alloc
1765707460.269675,550.41,before_alloc
1765707460.3198009,678.43,after_inner_alloc
1765707460.3698833,806.43,after_outer_alloc
1765707460.7926848,806.43,before_alloc
1765707460.843238,934.44,after_inner_alloc
1765707460.8934708,1062.44,after_outer_alloc
1765707461.1282403,1062.44,before_alloc
1765707461.1793582,1190.45,after_inner_alloc
1765707461.2305794,1318.45,after_outer_alloc
1765707461.449932,1318.45,before_alloc
1765707461.502657,1446.45,after_inner_alloc
1765707461.5564609,1574.46,after_outer_alloc
1765707461.7455087,1574.46,before_alloc
1765707461.7987874,1702.46,after_inner_alloc
1765707461.8835187,1830.47,after_outer_alloc
1765707461.99508,1830.47,before_alloc
1765707462.0794826,1958.47,after_inner_alloc
1765707462.163985,2086.48,after_outer_alloc
1765707462.397839,2086.48,before_alloc
1765707462.4828866,2214.48,after_inner_alloc
1765707462.567398,2342.48,after_outer_alloc
1765707462.9752614,2342.48,before_alloc
1765707463.0602877,2470.49,after_inner_alloc
1765707463.1448174,2598.49,after_outer_alloc
1765707463.378446,2598.49,before_alloc
1765707463.4307013,2726.50,after_inner_alloc
1765707463.4831777,2854.50,after_outer_alloc
1765707463.8640344,2854.50,before_alloc
1765707463.9164996,2982.50,after_inner_alloc
1765707463.96877,3110.51,after_outer_alloc
1765707464.1977646,3110.51,before_alloc
1765707464.2516098,3238.51,after_inner_alloc
1765707464.3051932,3366.52,after_outer_alloc
1765707464.521314,3366.52,before_alloc
1765707464.5761552,3494.52,after_inner_alloc
1765707464.6302376,3622.52,after_outer_alloc
1765707464.8076406,3622.52,before_alloc
1765707464.8628786,3750.53,after_inner_alloc
1765707464.9479325,3878.53,after_outer_alloc
1765707465.3388355,3878.53,before_alloc
1765707465.424746,4006.54,after_inner_alloc
1765707465.509929,4134.54,after_outer_alloc
1765707465.5838292,4134.54,before_alloc
1765707465.6692507,4262.54,after_inner_alloc
1765707465.754009,4390.55,after_outer_alloc
1765707465.9593997,4390.55,before_alloc
1765707466.0437217,4518.55,after_inner_alloc
1765707466.127671,4646.55,after_outer_alloc
1765707466.6305616,4646.55,before_alloc
1765707466.6838415,4774.56,after_inner_alloc
1765707466.7365496,4902.56,after_outer_alloc
1765707466.9632206,4902.56,before_alloc
1765707467.01583,5030.57,after_inner_alloc
1765707467.069291,5158.57,after_outer_alloc
1765707467.2686117,5158.57,before_alloc
1765707467.3231707,5286.57,after_inner_alloc
1765707467.3765397,5414.58,after_outer_alloc
1765707467.5451295,5414.58,before_alloc
1765707467.5985174,5542.58,after_inner_alloc
1765707467.6530461,5670.59,after_outer_alloc
1765707468.1599073,5670.59,before_alloc
1765707468.2148492,5798.59,after_inner_alloc
1765707468.3000216,5926.59,after_outer_alloc
1765707468.712121,5926.59,before_alloc
1765707468.797413,6054.60,after_inner_alloc
1765707468.8823094,6182.60,after_outer_alloc
1765707469.107488,6182.60,before_alloc
1765707469.1937616,6310.61,after_inner_alloc
1765707469.278655,6438.61,after_outer_alloc
1765707469.4817038,6438.61,before_alloc
1765707469.5662575,6566.61,after_inner_alloc
1765707469.649899,6694.62,after_outer_alloc
1765707469.8195632,6694.62,before_alloc
1765707469.8728602,6822.62,after_inner_alloc
1765707469.925835,6950.62,after_outer_alloc
1765707470.3665855,6950.62,before_alloc
1765707470.419588,7078.63,after_inner_alloc
1765707470.4722512,7206.63,after_outer_alloc
1765707470.7227519,7206.63,before_alloc
1765707470.7772613,7334.64,after_inner_alloc
1765707470.8304865,7462.64,after_outer_alloc
1765707471.0580664,7462.64,before_alloc
1765707471.1112096,7590.64,after_inner_alloc
1765707471.1647906,7718.65,after_outer_alloc
1765707471.5766592,7718.65,before_alloc
1765707471.6387422,7846.65,after_inner_alloc
1765707471.7239277,7974.66,after_outer_alloc
1765707471.9525447,7974.66,before_alloc
1765707472.0381763,8102.66,after_inner_alloc
1765707472.122719,8230.66,after_outer_alloc
1765707472.347276,8230.66,before_alloc
1765707472.431817,8358.67,after_inner_alloc
1765707472.5408988,8486.67,after_outer_alloc
1765707472.9646974,8486.67,before_alloc
1765707473.0884898,8614.68,after_inner_alloc
1765707473.2148619,8742.68,after_outer_alloc
1765707473.4421854,8742.68,before_alloc
1765707473.5735705,8870.68,after_inner_alloc
1765707473.7321393,8998.69,after_outer_alloc
1765707473.8385005,8998.69,before_alloc
1765707473.9110928,9126.69,after_inner_alloc
1765707473.9831502,9254.68,after_outer_alloc
1765707474.2046351,9254.68,before_alloc
1765707474.3541727,9382.69,after_inner_alloc
1765707474.405354,1062.43,after_outer_alloc
1765707474.7658868,1062.43,before_alloc
1765707474.8157496,1190.44,after_inner_alloc
1765707474.8651965,1318.44,after_outer_alloc
