timestamp,memory_mb,label
1765702777.3143666,2086.39,before_alloc
1765702777.3975546,2214.40,after_alloc
1765702777.5818636,2214.40,before_alloc
1765702777.6649609,2342.40,after_alloc
1765702777.8975854,2342.40,before_alloc
1765702777.9809442,2470.41,after_alloc
1765702778.195127,2470.41,before_alloc
1765702778.278948,2598.41,after_alloc
1765702778.5072272,2598.41,before_alloc
1765702778.5589056,2726.41,after_alloc
1765702778.6559527,2726.41,before_alloc
1765702778.7076082,2854.42,after_alloc
1765702778.9476058,2854.42,before_alloc
1765702778.998912,2982.42,after_alloc
1765702779.113899,2982.42,before_alloc
1765702779.1653507,3110.43,after_alloc
1765702779.3652558,3110.43,before_alloc
1765702779.4164872,3238.43,after_alloc
1765702779.7016737,3238.43,before_alloc
1765702779.753351,3366.43,after_alloc
1765702779.8698087,3366.43,before_alloc
1765702779.9222307,3494.44,after_alloc
1765702780.0505402,3494.44,before_alloc
1765702780.1036422,3622.44,after_alloc
1765702780.2276483,3622.44,before_alloc
1765702780.2795649,3750.45,after_alloc
1765702780.400151,3750.45,before_alloc
1765702780.4845421,3878.45,after_alloc
1765702780.5893407,3878.45,before_alloc
1765702780.6735418,4006.45,after_alloc
1765702780.783562,4006.45,before_alloc
1765702780.8659015,4134.46,after_alloc
1765702780.9803855,4134.46,before_alloc
1765702781.0650687,4262.46,after_alloc
1765702781.287472,4262.46,before_alloc
1765702781.3699617,4390.46,after_alloc
1765702781.5780594,4390.46,before_alloc
1765702781.6612737,4518.47,after_alloc
1765702781.93739,4518.47,before_alloc
1765702781.9894524,4646.47,after_alloc
1765702782.096729,4646.47,before_alloc
1765702782.1480112,4774.48,after_alloc
1765702782.4216847,294.35,before_alloc
1765702782.5037253,422.35,after_alloc
1765702783.0406258,422.35,before_alloc
1765702783.1241956,550.36,after_alloc
1765702783.3684702,550.36,before_alloc
1765702783.4182138,678.36,after_alloc
1765702783.539621,678.36,before_alloc
1765702783.5894656,806.37,after_alloc
1765702783.7093384,806.37,before_alloc
1765702783.758926,934.37,after_alloc
1765702783.9580877,934.37,before_alloc
1765702784.0067897,1062.38,after_alloc
1765702784.2582607,1062.38,before_alloc
1765702784.3071625,1190.38,after_alloc
1765702784.522703,1190.38,before_alloc
1765702784.571749,1318.38,after_alloc
1765702784.6759427,1318.38,before_alloc
1765702784.7265766,1446.39,after_alloc
1765702784.808345,1446.39,before_alloc
1765702784.8597264,1574.39,after_alloc
1765702785.1208498,1574.39,before_alloc
1765702785.1728163,1702.39,after_alloc
1765702785.4224482,1702.39,before_alloc
1765702785.5071466,1830.40,after_alloc
1765702785.7260916,1830.40,before_alloc
1765702785.809216,1958.40,after_alloc
1765702786.0563116,1958.40,before_alloc
1765702786.1409328,2086.41,after_alloc
1765702786.265931,2086.41,before_alloc
1765702786.348923,2214.41,after_alloc
1765702786.4506714,2214.41,before_alloc
1765702786.5326042,2342.41,after_alloc
1765702786.6182013,2342.41,before_alloc
1765702786.7013934,2470.42,after_alloc
1765702786.9575603,2470.42,before_alloc
1765702787.0395877,2598.42,after_alloc
1765702787.282635,2598.42,before_alloc
1765702787.33381,2726.43,after_alloc
1765702787.4267054,2726.43,before_alloc
1765702787.4793482,2854.43,after_alloc
1765702787.6935887,2854.43,before_alloc
1765702787.745782,2982.43,after_alloc
1765702788.3019345,2982.43,before_alloc
1765702788.354117,3110.44,after_alloc
1765702788.466175,3110.44,before_alloc
1765702788.5184681,3238.44,after_alloc
1765702788.7337852,3238.44,before_alloc
1765702788.785163,3366.45,after_alloc
1765702788.896866,3366.45,before_alloc
1765702788.9487529,3494.45,after_alloc
1765702789.1893559,3494.45,before_alloc
1765702789.2411451,3622.45,after_alloc
1765702789.4585671,3622.45,before_alloc
1765702789.511276,3750.46,after_alloc
1765702789.6103206,3750.46,before_alloc
1765702789.6942177,3878.46,after_alloc
1765702789.8090317,3878.46,before_alloc
1765702789.8920794,4006.46,after_alloc
1765702789.9982579,4006.46,before_alloc
1765702790.0822783,4134.47,after_alloc
1765702790.203956,4134.47,before_alloc
1765702790.2870493,4262.47,after_alloc
1765702790.3803835,4262.47,before_alloc
1765702790.4643636,4390.48,after_alloc
1765702790.5929976,4390.48,before_alloc
1765702790.6755564,4518.48,after_alloc
1765702790.892005,4518.48,before_alloc
1765702790.9443336,4646.48,after_alloc
1765702791.170506,4646.48,before_alloc
1765702791.2231271,4774.49,after_alloc
1765702791.4544628,4774.49,before_alloc
1765702791.5064743,4902.49,after_alloc
1765702791.6535869,422.36,before_alloc
1765702791.7380133,550.37,after_alloc
1765702791.9259624,550.37,before_alloc
1765702791.976933,678.37,after_alloc
1765702792.1781611,678.37,before_alloc
1765702792.2270236,806.38,after_alloc
1765702792.4930766,806.38,before_alloc
1765702792.5423076,934.38,after_alloc
1765702792.6560588,934.38,before_alloc
1765702792.7038538,1062.39,after_alloc
1765702792.9297192,1062.39,before_alloc
1765702792.9791796,1190.39,after_alloc
1765702793.377278,1190.39,before_alloc
1765702793.4262202,1318.39,after_alloc
1765702793.6727524,1318.39,before_alloc
1765702793.723725,1446.40,after_alloc
1765702794.0937636,1446.40,before_alloc
1765702794.1451,1574.40,after_alloc
1765702794.2619104,1574.40,before_alloc
1765702794.3138776,1702.41,after_alloc
1765702794.4184632,1702.41,before_alloc
1765702794.5014539,1830.41,after_alloc
1765702794.770025,1830.41,before_alloc
1765702794.8531315,1958.41,after_alloc
